3.802151315741480175e+01
4.096544640241859270e+01
4.338764845855160956e+01
4.594624447105599074e+01
4.905033787454254934e+01
5.211602577915294887e+01
5.506378965709728845e+01
5.794267470137731380e+01
6.074646473483494447e+01
6.342512082545636076e+01
6.601186902601301654e+01
6.847746249796927032e+01
7.088246404729517280e+01
7.315489911754400509e+01
7.536784529241054997e+01
7.748890071877366381e+01
7.953296980881424361e+01
8.151268823402926955e+01
8.343893268575635602e+01
8.529361597384763627e+01
