2.613291160300963156e+01
2.882808130950201075e+01
3.300032440834422687e+01
3.752636550628722034e+01
4.170447353760988562e+01
4.577971025122201354e+01
4.952878372551919028e+01
5.308744699602863193e+01
5.647483916921970604e+01
5.958854179105446747e+01
6.266275184968526446e+01
6.555309782989223777e+01
6.827121238848661733e+01
7.084296136211094108e+01
7.328902219743156365e+01
7.567492034671948886e+01
7.791812860481638836e+01
8.007793734700493360e+01
8.216415016754461931e+01
8.421166662523262403e+01
