4.610000000000000000e+03
4.150000000000000000e+03
3.533333333333333030e+03
2.975000000000000000e+03
2.544000000000000000e+03
2.188333333333333485e+03
1.908571428571428442e+03
1.678750000000000000e+03
1.487777777777778056e+03
1.333000000000000000e+03
1.197272727272727252e+03
1.083333333333333258e+03
9.869230769230770193e+02
9.042857142857142208e+02
8.326666666666667425e+02
7.687500000000000000e+02
7.135294117647058556e+02
6.644444444444445708e+02
6.205263157894736423e+02
5.805000000000000000e+02
